,COUNTY,STATE,Crime_Count,Crime_rate, Civilian_labor_force_2014 , Employed_2014 , Unemployed_2014 ,Unemployment_rate_2014,Age
2313,Clarendon,South Carolina,2812,8183.220324185897,"12,987","11,900","1,087",8.4,75.31018644
2314,Colleton,South Carolina,3728,9893.580318993658,"16,647","15,376","1,271",7.6,73.62663342
2315,Darlington,South Carolina,7616,11189.468735307946,"29,750","27,376","2,374",8.0,73.66814769
2316,Dillon,South Carolina,3947,12668.100266392783,"12,600","11,387","1,213",9.6,73.07714853
2317,Dorchester,South Carolina,10858,7433.269666536596,"70,278","66,179","4,099",5.8,78.28480178
2318,Edgefield,South Carolina,916,3466.676758884305,"10,555","9,846",709,6.7,77.82066135
2319,Fairfield,South Carolina,1819,7898.050453736269,"10,031","9,161",870,8.7,73.79083682
2320,Florence,South Carolina,13005,9422.888816432996,"64,856","60,181","4,675",7.2,74.50148687
2321,Georgetown,South Carolina,4775,7870.05752146754,"24,837","22,712","2,125",8.6,77.24067681
2322,Greenville,South Carolina,38749,8039.712015270659,"235,564","223,004","12,560",5.3,78.01205124
2323,Greenwood,South Carolina,6653,9499.264674386397,"31,672","29,488","2,184",6.9,76.968497
2324,Hampton,South Carolina,1138,6751.305173232084,"8,315","7,673",642,7.7,74.48315226
2325,Horry,South Carolina,33840,11433.784400182454,"134,210","124,297","9,913",7.4,77.01526555
2326,Jasper,South Carolina,2156,7928.511013863862,"11,431","10,780",651,5.7,76.5015441
2327,Kershaw,South Carolina,3247,5153.395654451093,"28,434","26,601","1,833",6.4,76.39997257
2328,Lancaster,South Carolina,5995,7335.217609416485,"35,278","32,732","2,546",7.2,76.81945879999999
2329,Laurens,South Carolina,5631,8474.040632054177,"29,890","27,773","2,117",7.1,74.53492948
2330,Lee,South Carolina,1537,8435.321881345699,"6,452","5,867",585,9.1,73.00090927
2331,Lexington,South Carolina,16542,6008.957858831991,"141,521","134,357","7,164",5.1,78.01608607
2332,McCormick,South Carolina,325,3275.879447636327,"3,488","3,214",274,7.9,77.000671
2333,Marion,South Carolina,4197,13116.854705128606,"12,860","11,504","1,356",10.5,72.66540399
2334,Marlboro,South Carolina,2655,9513.742071881608,"9,972","8,915","1,057",10.6,72.02367425
2335,Newberry,South Carolina,2180,5785.71618142732,"18,558","17,496","1,062",5.7,76.34072541
2336,Oconee,South Carolina,4802,6355.634967904175,"34,185","32,027","2,158",6.3,77.43110425
2337,Orangeburg,South Carolina,8643,9651.914637006263,"37,853","33,561","4,292",11.3,74.20090009
2338,Pickens,South Carolina,9347,7755.366195663899,"54,861","51,398","3,463",6.3,76.97545025
2339,Richland,South Carolina,39957,9877.754842218459,"193,973","182,384","11,589",6.0,77.35774145
2340,Saluda,South Carolina,726,3589.4393355087514,"8,657","8,164",493,5.7,76.96383759
2341,Spartanburg,South Carolina,20090,6836.426002239106,"136,899","128,207","8,692",6.3,75.67727913
2342,Sumter,South Carolina,9652,8875.565527641887,"44,406","41,161","3,245",7.3,75.65182678
2343,Union,South Carolina,2044,7315.414623671309,"11,503","10,513",990,8.6,74.05264266
2344,Williamsburg,South Carolina,2346,7129.615559945298,"12,649","11,386","1,263",10.0,73.44232472
2345,York,South Carolina,12885,5287.650658032428,"122,649","114,932","7,717",6.3,77.40214089
2346,Aurora,South Dakota ,21,770.3595011005136,,,,,
2347,Beadle,South Dakota ,812,4444.201193147611,,,,,
2348,Bennett,South Dakota ,112,3238.866396761133,,,,,
2349,Bon Homme,South Dakota ,4,56.745637679103424,,,,,
2350,Brookings,South Dakota ,936,2815.79976535002,,,,,
2351,Brown,South Dakota ,1355,3684.267768774811,,,,,
2352,Brule,South Dakota ,268,8448.928121059269,,,,,
2353,Buffalo,South Dakota ,0,,,,,,
2354,Butte,South Dakota ,339,3262.438648830719,,,,,
2355,Campbell,South Dakota ,10,768.0491551459294,,,,,
2356,Charles Mix,South Dakota ,130,1619.5340725052947,,,,,
2357,Clark,South Dakota ,18,501.1135857461025,,,,,
2358,Clay,South Dakota ,638,4566.602247512705,,,,,
2359,Codington,South Dakota ,1203,4289.993581056986,,,,,
2360,Corson,South Dakota ,26,610.7587502936341,,,,,
2361,Custer,South Dakota ,204,2392.6812104152004,,,,,
2362,Davison,South Dakota ,1337,6712.521337483683,,,,,
2363,Day,South Dakota ,0,,,,,,
2364,Deuel,South Dakota ,49,1135.0474866805653,,,,,
2365,Dewey,South Dakota ,22,388.82997525627434,,,,,
2366,Douglas,South Dakota ,10,329.5978905735003,,,,,
2367,Edmunds,South Dakota ,4,99.08347783007187,,,,,
2368,Fall River,South Dakota ,54,1552.6164462334675,,,,,
2369,Faulk,South Dakota ,20,835.7709987463435,,,,,
2370,Grant,South Dakota ,0,,,,,,
2371,Gregory,South Dakota ,0,0.0,,,,,
2372,Haakon,South Dakota ,6,790.5138339920948,,,,,
2373,Hamlin,South Dakota ,130,2174.2766348887767,,,,,
2374,Hand,South Dakota ,24,709.0103397341212,,,,,
2375,Hanson,South Dakota ,30,876.4241893076248,,,,,
2376,Harding,South Dakota ,2,157.7287066246057,,,,,
2377,Hughes,South Dakota ,1070,6066.447443020749,,,,,
2378,Hutchinson,South Dakota ,50,703.6307345904869,,,,,
2379,Hyde,South Dakota ,0,,,,,,
2380,Jackson,South Dakota ,14,2002.861230329041,,,,,
2381,Jerauld,South Dakota ,4,193.79844961240312,,,,,
2382,Jones,South Dakota ,0,,,,,,
2383,Kingsbury,South Dakota ,0,,,,,,
2384,Lake,South Dakota ,202,2862.4061215814095,,,,,
2385,Lawrence,South Dakota ,1331,5297.512437810945,,,,,
2386,Lincoln,South Dakota ,2274,4445.139472603944,,,,,
2387,Lyman,South Dakota ,0,,,,,,
2388,McCook,South Dakota ,94,1657.2637517630465,,,,,
2389,McPherson,South Dakota ,2,81.30081300813008,,,,,
2390,Marshall,South Dakota ,105,2187.9558241300274,,,,,
2391,Meade,South Dakota ,597,2156.013001083424,,,,,
2392,Mellette,South Dakota ,42,2005.7306590257879,,,,,
2393,Miner,South Dakota ,28,1205.3379250968574,,,,,
2394,Minnehaha,South Dakota ,10464,5739.044589480613,,,,,
2395,Moody,South Dakota ,111,1737.6330619912335,,,,,
2396,Pennington,South Dakota ,7413,6927.648916883165,,,,,
2397,Perkins,South Dakota ,28,916.2303664921466,,,,,
2398,Potter,South Dakota ,20,829.8755186721993,,,,,
2399,Roberts,South Dakota ,110,1070.1430100204302,,,,,
2400,Sanborn,South Dakota ,0,,,,,,
2401,Shannon,South Dakota ,0,0.0,,,,,
2402,Spink,South Dakota ,70,1049.7900419916016,,,,,
2403,Stanley,South Dakota ,14,469.4835680751173,,,,,
2404,Sully,South Dakota ,4,274.9140893470791,,,,,
2405,Todd,South Dakota ,0,,,,,,
2406,Tripp,South Dakota ,74,1353.3284564740309,,,,,
2407,Turner,South Dakota ,159,1899.1877687529861,,,,,
2408,Union,South Dakota ,248,1911.6626840360752,,,,,
2409,Walworth,South Dakota ,188,3387.997837448189,,,,,
2410,Yankton,South Dakota ,1141,5008.999517099082,,,,,
2411,Ziebach,South Dakota ,10,352.11267605633805,,,,,
2412,Anderson,Tennessee ,2558,5177.089657963975,,,,,
2413,Bedford,Tennessee ,2062,4461.561762987645,,,,,
2414,Benton,Tennessee ,640,3930.9624715926543,,,,,
2415,Bledsoe,Tennessee ,250,1942.6528867821896,,,,,
2416,Blount,Tennessee ,4850,3851.498908080207,,,,,
2417,Bradley,Tennessee ,8640,8403.851765392472,,,,,
2418,Campbell,Tennessee ,2894,7193.815406796092,,,,,
2419,Cannon,Tennessee ,266,1926.4194669756664,,,,,
2420,Carroll,Tennessee ,1258,4398.909014616407,,,,,
2421,Carter,Tennessee ,3315,5767.323718227527,,,,,
2422,Cheatham,Tennessee ,1946,4902.7511841177065,,,,,
2423,Chester,Tennessee ,611,3510.283810180397,,,,,
2424,Claiborne,Tennessee ,1559,4952.665353580278,,,,,
2425,Clay,Tennessee ,201,2584.544168702585,,,,,
2426,Cocke,Tennessee ,3018,8492.318082053009,,,,,
2427,Coffee,Tennessee ,3767,7022.482383207189,,,,,
2428,Crockett,Tennessee ,641,4379.911171848309,,,,,
2429,Cumberland,Tennessee ,4539,7834.101382488478,,,,,
2430,Davidson,Tennessee ,64662,9763.617832471406,,,,,
2431,Decatur,Tennessee ,556,4761.496959835574,,,,,
2432,De Kalb,Tennessee ,897,4641.655886157826,,,,,
2433,Dickson,Tennessee ,3129,6191.1357340720215,,,,,
2434,Dyer,Tennessee ,4018,10493.875525607877,,,,,
2435,Fayette,Tennessee ,1365,3512.0671023516693,,,,,
2436,Fentress,Tennessee ,920,5123.920913394597,,,,,
2437,Franklin,Tennessee ,1614,3910.546846606741,,,,,
2438,Gibson,Tennessee ,3149,6358.918438642191,,,,,
2439,Giles,Tennessee ,1428,4982.20640569395,,,,,
2440,Grainger,Tennessee ,878,3857.306036376417,,,,,
2441,Greene,Tennessee ,3458,5062.068157863919,,,,,
2442,Grundy,Tennessee ,611,4532.977223829661,,,,,
2443,Hamblen,Tennessee ,4492,7089.87026105622,,,,,
2444,Hamilton,Tennessee ,34587,9810.829440147048,,,,,
2445,Hancock,Tennessee ,295,4428.099669768838,,,,,
2446,Hardeman,Tennessee ,1528,5840.085613820517,,,,,
2447,Hardin,Tennessee ,1811,6939.229059698062,,,,,
2448,Hawkins,Tennessee ,2836,4981.293801485957,,,,,
2449,Haywood,Tennessee ,1687,9299.889746416758,,,,,
2450,Henderson,Tennessee ,1517,5381.72271888747,,,,,
2451,Henry,Tennessee ,2208,6844.60150655631,,,,,
2452,Hickman,Tennessee ,1016,4192.975939911684,,,,,
2453,Houston,Tennessee ,208,2513.595166163142,,,,,
2454,Humphreys,Tennessee ,661,3629.475071381507,,,,,
2455,Jackson,Tennessee ,406,3525.8358662613978,,,,,
2456,Jefferson,Tennessee ,2691,5132.655591371188,,,,,
2457,Johnson,Tennessee ,1242,6919.6055490556555,,,,,
2458,Knox,Tennessee ,39846,8879.173184656318,,,,,
2459,Lake,Tennessee ,261,3376.892224091085,,,,,
2460,Lauderdale,Tennessee ,2014,7224.852920074615,,,,,
2461,Lawrence,Tennessee ,2531,6011.590898294618,,,,,
2462,Lewis,Tennessee ,669,5600.200904068307,,,,,
2463,Lincoln,Tennessee ,1851,5479.898158564746,,,,,
2464,Loudon,Tennessee ,2297,4502.156017248138,,,,,
2465,McMinn,Tennessee ,4209,8015.616073128928,,,,,
2466,McNairy,Tennessee ,1178,4490.698383653553,,,,,
2467,Macon,Tennessee ,680,2973.0675061210213,,,,,
2468,Madison,Tennessee ,9015,9096.68826058001,,,,,
2469,Marion,Tennessee ,1159,4068.8081446375295,,,,,
2470,Marshall,Tennessee ,1310,4181.562819203269,,,,,
2471,Maury,Tennessee ,4648,5491.23387363546,,,,,
2472,Meigs,Tennessee ,717,6155.563186813187,,,,,
2473,Monroe,Tennessee ,2659,5837.156718547626,,,,,
2474,Montgomery,Tennessee ,12521,6679.362843943711,,,,,
2475,Moore,Tennessee ,178,2822.7085315572467,,,,,
2476,Morgan,Tennessee ,741,3375.239136376059,,,,,
2477,Obion,Tennessee ,2348,7563.458317227162,,,,,
2478,Overton,Tennessee ,759,3429.578419411685,,,,,
2479,Perry,Tennessee ,187,2374.0002539037705,,,,,
2480,Pickett,Tennessee ,96,1878.66927592955,,,,,
2481,Polk,Tennessee ,750,4491.017964071856,,,,,
2482,Putnam,Tennessee ,5164,6981.397361020981,,,,,
2483,Rhea,Tennessee ,1633,4984.28104874401,,,,,
2484,Roane,Tennessee ,2845,5700.146260343411,,,,,
2485,Robertson,Tennessee ,3556,5244.60569591316,,,,,
2486,Rutherford,Tennessee ,16215,5663.995640662004,,,,,
2487,Scott,Tennessee ,860,3906.0725802788756,,,,,
2488,Sequatchie,Tennessee ,876,5894.623511203822,,,,,
2489,Sevier,Tennessee ,6158,6502.159291287868,,,,,
2490,Shelby,Tennessee ,116032,12283.002789378132,,,,,
2491,Smith,Tennessee ,660,3453.1470726730486,,,,,
2492,Stewart,Tennessee ,489,3648.981419297068,,,,,
2493,Sullivan,Tennessee ,10932,6965.453085774727,,,,,
2494,Sumner,Tennessee ,6238,3518.191611160304,,,,,
2495,Tipton,Tennessee ,4011,6483.26248242197,,,,,
2496,Trousdale,Tennessee ,450,5741.260525644297,,,,,
2497,Unicoi,Tennessee ,598,3307.8880407124684,,,,,
2498,Union,Tennessee ,1105,5770.5363204344885,,,,,
2499,Van Buren,Tennessee ,257,4583.556268949527,,,,,
2500,Warren,Tennessee ,2255,5624.002394253792,,,,,
2501,Washington,Tennessee ,7263,5743.908515030013,,,,,
2502,Wayne,Tennessee ,327,1926.702804619373,,,,,
2503,Weakley,Tennessee ,1224,3558.346415489273,,,,,
2504,White,Tennessee ,1612,6100.976459011429,,,,,
2505,Williamson,Tennessee ,4961,2439.768072037337,,,,,
2506,Wilson,Tennessee ,5399,4347.721050088581,,,,,
2507,Anderson,Texas ,2760,4740.2318591670255,,,,,
2508,Andrews,Texas ,1031,5905.602016267613,,,,,
2509,Angelina,Texas ,6597,7479.083055574451,,,,,
2510,Aransas,Texas ,2256,9080.297846649226,,,,,
2511,Archer,Texas ,121,2312.691131498471,,,,,
2512,Armstrong,Texas ,32,1620.253164556962,,,,,
2513,Atascosa,Texas ,2896,6034.464795482487,,,,,
2514,Austin,Texas ,1082,3710.5624142661177,,,,,
2515,Bailey,Texas ,245,3423.700391280045,,,,,
2516,Bandera,Texas ,622,2995.713528873477,,,,,
2517,Bastrop,Texas ,3669,4780.020063316701,,,,,
2518,Baylor,Texas ,180,4979.253112033195,,,,,
2519,Bee,Texas ,1222,3673.0890618894464,,,,,
2520,Bell,Texas ,22835,6884.211986095912,,,,,
2521,Bexar,Texas ,194425,10478.115733799543,,,,,
2522,Blanco,Texas ,245,2257.440339076753,,,,,
2523,Borden,Texas ,22,3437.5000000000005,,,,,
2524,Bosque,Texas ,420,2555.832775512688,,,,,
2525,Bowie,Texas ,8480,8985.049640280147,,,,,
2526,Brazoria,Texas ,12979,3854.102946329412,,,,,
2527,Brazos,Texas ,12306,5957.100742096168,,,,,
2528,Brewster,Texas ,346,3697.766378112643,,,,,
2529,Briscoe,Texas ,18,1178.7819253438115,,,,,
2530,Brooks,Texas ,278,3809.2628117292406,,,,,
2531,Brown,Texas ,2404,6336.988612399831,,,,,
2532,Burleson,Texas ,405,2343.207590835455,,,,,
2533,Burnet,Texas ,1801,4161.8523824929525,,,,,
2534,Caldwell,Texas ,1575,3956.888754899005,,,,,
2535,Calhoun,Texas ,1132,5693.305839159079,,,,,
2536,Callahan,Texas ,406,2979.5978276823716,,,,,
2537,Cameron,Texas ,30276,7161.306803667227,,,,,
2538,Camp,Texas ,796,6365.453818472611,,,,,
2539,Carson,Texas ,134,2227.763923524522,,,,,
2540,Cass,Texas ,1835,6091.084113390427,,,,,
2541,Castro,Texas ,377,4672.781358453149,,,,,
2542,Chambers,Texas ,2176,5805.763073639275,,,,,
2543,Cherokee,Texas ,2979,5835.684062059238,,,,,
2544,Childress,Texas ,26,2425.3731343283584,,,,,
2545,Clay,Texas ,304,2899.380066762041,,,,,
2546,Cochran,Texas ,264,8776.595744680852,,,,,
2547,Coke,Texas ,60,1872.0748829953202,,,,,
2548,Coleman,Texas ,337,6105.072463768117,,,,,
2549,Collin,Texas ,33512,3814.0893224391866,,,,,
2550,Collingsworth,Texas ,32,1020.7336523125996,,,,,
2551,Colorado,Texas ,583,2793.081971925454,,,,,
2552,Comal,Texas ,6255,5137.661398955219,,,,,
2553,Comanche,Texas ,630,4620.800938829397,,,,,
2554,Concho,Texas ,6,147.81966001478196,,,,,
2555,Cooke,Texas ,1683,10386.32436435448,,,,,
2556,Coryell,Texas ,2927,3806.19237721226,,,,,
2557,Cottle,Texas ,33,2275.8620689655168,,,,,
2558,Crane,Texas ,96,1953.204476093591,,,,,
2559,Crockett,Texas ,102,2642.4870466321245,,,,,
2560,Crosby,Texas ,71,1460.6048138243161,,,,,
2561,Culberson,Texas ,30,1325.0883392226144,,,,,
2562,Dallam,Texas ,376,5233.12456506611,,,,,
2563,Dallas,Texas ,186993,7402.262722867909,,,,,
2564,Dawson,Texas ,976,7020.572579484967,,,,,
2565,Deaf Smith,Texas ,1118,5807.490519972988,,,,,
2566,Delta,Texas ,134,2539.802880970432,,,,,
2567,Denton,Texas ,28751,3830.2390518922716,,,,,
2568,De Witt,Texas ,1183,5695.98921469498,,,,,
2569,Dickens,Texas ,34,1499.1181657848324,,,,,
2570,Dimmit,Texas ,878,7834.389221022574,,,,,
2571,Donley,Texas ,116,3304.843304843305,,,,,
2572,Duval,Texas ,643,7866.405676535355,,,,,
2573,Eastland,Texas ,890,5086.29557663733,,,,,
2574,Ector,Texas ,14780,9613.570875693536,,,,,
2575,Edwards,Texas ,64,3418.80341880342,,,,,
2576,Ellis,Texas ,6409,4061.341529102373,,,,,
2577,El Paso,Texas ,40274,4794.700756813644,,,,,
2578,Erath,Texas ,1561,3863.287630549919,,,,,
2579,Falls,Texas ,374,2429.991553505295,,,,,
2580,Fannin,Texas ,884,2829.252680428869,,,,,
2581,Fayette,Texas ,842,3358.461968010849,,,,,
2582,Fisher,Texas ,304,7873.607873607873,,,,,
2583,Floyd,Texas ,250,5586.5921787709485,,,,,
2584,Foard,Texas ,0,0.0,,,,,
2585,Fort Bend,Texas ,25077,3723.611979348409,,,,,
2586,Franklin,Texas ,326,3032.2760673425732,,,,,
2587,Freestone,Texas ,540,2734.315661552484,,,,,
2588,Frio,Texas ,952,5170.260142290773,,,,,
2589,Gaines,Texas ,455,2343.669516843515,,,,,
2590,Galveston,Texas ,19849,6347.7596236564295,,,,,
2591,Garza,Texas ,128,2022.436403855269,,,,,
2592,Gillespie,Texas ,726,2828.7551139684388,,,,,
2593,Glasscock,Texas ,22,1737.7567140600315,,,,,
2594,Goliad,Texas ,230,3033.100356059608,,,,,
2595,Gonzales,Texas ,1408,6840.264282938206,,,,,
2596,Gray,Texas ,2049,8771.779613853332,,,,,
2597,Grayson,Texas ,5929,4839.130931587796,,,,,
2598,Gregg,Texas ,10714,8626.339562483394,,,,,
2599,Grimes,Texas ,1200,4424.4524740063425,,,,,
2600,Guadalupe,Texas ,6524,4435.771738613108,,,,,
2601,Hale,Texas ,2132,5942.525852217299,,,,,
2602,Hall,Texas ,78,2411.873840445269,,,,,
2603,Hamilton,Texas ,192,2748.35385055826,,,,,
2604,Hansford,Texas ,70,1589.825119236884,,,,,
2605,Hardeman,Texas ,150,4501.800720288115,,,,,
2606,Hardin,Texas ,1709,3053.421475790602,,,,,
2607,Harris,Texas ,401036,9060.296622394184,,,,,
2608,Harrison,Texas ,3179,4697.867561217101,,,,,
2609,Hartley,Texas ,203,3298.6675333116673,,,,,
2610,Haskell,Texas ,127,2145.632708227741,,,,,
2611,Hays,Texas ,7785,4275.076605418943,,,,,
2612,Hemphill,Texas ,163,3803.967327887981,,,,,
2613,Henderson,Texas ,4435,5611.0829959514185,,,,,
2614,Hidalgo,Texas ,61558,7403.451929518194,,,,,
2615,Hill,Texas ,1458,4165.714285714286,,,,,
2616,Hockley,Texas ,1439,6025.963149078727,,,,,
2617,Hood,Texas ,2158,4074.773413897281,,,,,
2618,Hopkins,Texas ,753,2096.850547186099,,,,,
2619,Houston,Texas ,910,3976.403757920035,,,,,
2620,Howard,Texas ,3767,10264.02550339228,,,,,
2621,Hudspeth,Texas ,46,1392.2518159806295,,,,,
2622,Hunt,Texas ,5589,6569.265850161029,,,,,
2623,Hutchinson,Texas ,1414,7054.12821152407,,,,,
2624,Irion,Texas ,92,5661.538461538462,,,,,
2625,Jack,Texas ,444,4930.046635576282,,,,,
2626,Jackson,Texas ,437,2946.1336209802466,,,,,
2627,Jasper,Texas ,2157,6014.05230580494,,,,,
2628,Jeff Davis,Texas ,24,1069.0423162583518,,,,,
2629,Jefferson,Texas ,21902,8617.202930368343,,,,,
2630,Jim Hogg,Texas ,44,834.9146110056926,,,,,
2631,Jim Wells,Texas ,3439,8333.93917363383,,,,,
2632,Johnson,Texas ,6266,3998.6216050643247,,,,,
2633,Jones,Texas ,1189,5973.97377279807,,,,,
2634,Karnes,Texas ,754,4945.559491014036,,,,,
2635,Kaufman,Texas ,4231,3826.2583877443976,,,,,
2636,Kendall,Texas ,1051,2684.546615581098,,,,,
2637,Kenedy,Texas ,24,5797.101449275363,,,,,
2638,Kent,Texas ,22,2709.35960591133,,,,,
2639,Kerr,Texas ,2241,4446.869729139796,,,,,
2640,Kimble,Texas ,104,2317.2905525846704,,,,,
2641,King,Texas ,2,696.8641114982578,,,,,
2642,Kinney,Texas ,2,103.25245224574086,,,,,
2643,Kleberg,Texas ,2775,8581.501066889321,,,,,
2644,Knox,Texas ,56,1472.5216933999475,,,,,
2645,Lamar,Texas ,3346,6735.104669887279,,,,,
2646,Lamb,Texas ,709,5508.507497474944,,,,,
2647,Lampasas,Texas ,927,5013.249689037911,,,,,
2648,La Salle,Texas ,98,1298.5292169073805,,,,,
2649,Lavaca,Texas ,547,2761.371093947196,,,,,
2650,Lee,Texas ,620,3700.3879438973436,,,,,
2651,Leon,Texas ,388,2472.282400917548,,,,,
2652,Liberty,Texas ,5283,6795.64193925985,,,,,
2653,Limestone,Texas ,1659,7071.30983334044,,,,,
2654,Lipscomb,Texas ,82,2300.7856341189668,,,,,
2655,Live Oak,Texas ,552,4586.241276171486,,,,,
2656,Llano,Texas ,695,3544.290886837677,,,,,
2657,Loving,Texas ,22,22000.0,,,,,
2658,Lubbock,Texas ,28411,9697.447555073146,,,,,
2659,Lynn,Texas ,116,2027.617549379479,,,,,
2660,McCulloch,Texas ,230,2732.24043715847,,,,,
2661,McLennan,Texas ,17487,7248.587547202657,,,,,
2662,McMullen,Texas ,90,11479.591836734695,,,,,
2663,Madison,Texas ,687,4945.292254534985,,,,,
2664,Marion,Texas ,677,6611.328125,,,,,
2665,Martin,Texas ,236,4302.643573381952,,,,,
2666,Mason,Texas ,154,3678.051110580368,,,,,
2667,Matagorda,Texas ,2445,6639.511201629328,,,,,
2668,Maverick,Texas ,2712,4782.056707575116,,,,,
2669,Medina,Texas ,1308,2788.5558350744045,,,,,
2670,Menard,Texas ,30,1400.560224089636,,,,,
2671,Midland,Texas ,9173,5861.9411569233935,,,,,
2672,Milam,Texas ,1094,4518.607244640865,,,,,
2673,Mills,Texas ,62,1257.0965125709652,,,,,
2674,Mitchell,Texas ,396,4182.509505703421,,,,,
2675,Montague,Texas ,963,5186.342093925033,,,,,
2676,Montgomery,Texas ,19004,3701.784663812347,,,,,
2677,Moore,Texas ,942,4612.672607971796,,,,,
2678,Morris,Texas ,718,5563.3038896637245,,,,,
2679,Motley,Texas ,26,2163.0615640599003,,,,,
2680,Nacogdoches,Texas ,3774,5719.9151257956955,,,,,
2681,Navarro,Texas ,3520,7505.650560791505,,,,,
2682,Newton,Texas ,165,1164.4318983768526,,,,,
2683,Nolan,Texas ,1199,7942.501324854266,,,,,
2684,Nueces,Texas ,35394,9894.607363506751,,,,,
2685,Ochiltree,Texas ,172,1556.7019639786404,,,,,
2686,Oldham,Texas ,40,1877.9342723004693,,,,,
2687,Orange,Texas ,4601,5489.994869163674,,,,,
2688,Palo Pinto,Texas ,1519,5417.454260137665,,,,,
2689,Panola,Texas ,1728,7180.254300673149,,,,,
2690,Parker,Texas ,4208,3464.629166117771,,,,,
2691,Parmer,Texas ,184,1847.7605944968868,,,,,
2692,Pecos,Texas ,782,4933.131466061065,,,,,
2693,Polk,Texas ,2478,5362.011511663131,,,,,
2694,Potter,Texas ,12073,9845.865274832817,,,,,
2695,Presidio,Texas ,54,761.2066535100084,,,,,
2696,Rains,Texas ,256,2290.0080508095543,,,,,
2697,Randall,Texas ,10878,8447.94781190541,,,,,
2698,Reagan,Texas ,0,0.0,,,,,
2699,Real,Texas ,47,1389.7102306327615,,,,,
2700,Red River,Texas ,610,4892.917301676425,,,,,
2701,Reeves,Texas ,570,4040.8336877924294,,,,,
2702,Refugio,Texas ,237,3226.684819605173,,,,,
2703,Roberts,Texas ,28,3431.372549019608,,,,,
2704,Robertson,Texas ,771,4650.180940892642,,,,,
2705,Rockwall,Texas ,2311,2640.418628033454,,,,,
2706,Runnels,Texas ,381,3686.5021770682147,,,,,
2707,Rusk,Texas ,2742,5301.624129930395,,,,,
2708,Sabine,Texas ,325,3421.052631578948,,,,,
2709,San Augustine,Texas ,399,4526.889040163377,,,,,
2710,San Jacinto,Texas ,1228,4522.687094873307,,,,,
2711,San Patricio,Texas ,4442,6627.081219788745,,,,,
2712,San Saba,Texas ,110,1825.7261410788385,,,,,
2713,Schleicher,Texas ,32,1012.6582278481012,,,,,
2714,Scurry,Texas ,1288,7352.857224410573,,,,,
2715,Shackelford,Texas ,62,1822.4573780129333,,,,,
2716,Shelby,Texas ,1171,4703.000120486767,,,,,
2717,Sherman,Texas ,70,2234.993614303959,,,,,
2718,Smith,Texas ,14207,6545.0441112109265,,,,,
2719,Somervell,Texas ,145,1655.4401187350152,,,,,
2720,Starr,Texas ,2284,3647.4552452131147,,,,,
2721,Stephens,Texas ,279,3023.0794235561816,,,,,
2722,Sterling,Texas ,12,960.7686148919133,,,,,
2723,Stonewall,Texas ,10,700.7708479327257,,,,,
2724,Sutton,Texas ,47,1168.5728493286924,,,,,
2725,Swisher,Texas ,301,3865.4167201746495,,,,,
2726,Tarrant,Texas ,143721,7369.937305714892,,,,,
2727,Taylor,Texas ,12206,8996.631606878302,,,,,
2728,Terrell,Texas ,28,3163.8418079096045,,,,,
2729,Terry,Texas ,651,5063.783447417548,,,,,
2730,Throckmorton,Texas ,10,623.0529595015578,,,,,
2731,Titus,Texas ,1906,5799.835681465479,,,,,
2732,Tom Green,Texas ,9221,7888.3432853696495,,,,,
2733,Travis,Texas ,91194,7930.216460455877,,,,,
2734,Trinity,Texas ,553,3828.5793409027974,,,,,
2735,Tyler,Texas ,538,2496.983198737585,,,,,
2736,Upshur,Texas ,2309,5899.184997828364,,,,,
2737,Upton,Texas ,28,822.8034087569793,,,,,
2738,Uvalde,Texas ,2000,7341.335388907242,,,,,
2739,Val Verde,Texas ,2181,4461.7650668957895,,,,,
2740,Van Zandt,Texas ,1914,3725.1848968470226,,,,,
2741,Victoria,Texas ,6427,7023.813426882181,,,,,
2742,Walker,Texas ,3116,4485.3893767093705,,,,,
2743,Waller,Texas ,2011,4372.119314723019,,,,,
2744,Ward,Texas ,666,5795.335885833623,,,,,
2745,Washington,Texas ,1517,4397.738802725033,,,,,
2746,Webb,Texas ,22279,8334.705054918744,,,,,
2747,Wharton,Texas ,2026,4883.222058858975,,,,,
2748,Wheeler,Texas ,177,3008.157715839565,,,,,
2749,Wichita,Texas ,10636,8159.69558412864,,,,,
2750,Wilbarger,Texas ,690,5253.14046440807,,,,,
2751,Willacy,Texas ,1985,9018.627896410722,,,,,
2752,Williamson,Texas ,18537,3811.405637023086,,,,,
2753,Wilson,Texas ,1444,3114.8884766383367,,,,,
2754,Winkler,Texas ,184,2359.2768303628673,,,,,
2755,Wise,Texas ,1568,2534.960795408617,,,,,
2756,Wood,Texas ,1884,4413.625076137375,,,,,
2757,Yoakum,Texas ,234,2808.7864602088584,,,,,
2758,Young,Texas ,751,4075.320164966356,,,,,
2759,Zapata,Texas ,235,1612.1286958907867,,,,,
2760,Zavala,Texas ,502,6677.307794626229,,,,,
2761,Beaver,Utah,240,4317.323259579061,"2,967","2,847",120,4.0,76.89106956
2762,Box Elder,Utah,2208,4595.308955441321,"23,436","22,527",909,3.9,79.49556138
2763,Cache,Utah,3040,2571.694442094577,"58,904","57,015","1,889",3.2,81.96845261
2764,Carbon,Utah,1320,6841.859741875292,"8,702","8,255",447,5.1,76.5243154
2765,Daggett,Utah,18,1567.9442508710806,431,413,18,4.2,81.2718921
