STATE,COUNTY,Cardiovascular diseases,Chronic respiratory diseases,HIV/AIDS and tuberculosis,Nutritional deficiencies,Age, Civilian_labor_force_2013 , Employed_2013 , Unemployed_2013 ,Unemployment_rate_2013,Crime_rate
Iowa,Louisa,271.290502,56.48849477,0.625905722,0.9062660359999999,79.31009623,"5,851","5,555",296,5.1,1116.922259
Iowa,Lucas,258.8843275,46.81829294,0.472623804,1.102461184,79.23684305,"4,246","4,047",199,4.7,6532.43336
Iowa,Lyon,241.7182304,39.20164207,0.342222133,0.665509745,81.02093406,"6,854","6,656",198,2.9,1644.665657
Iowa,Madison,218.47243390000003,54.30823486,0.370805815,0.834170793,79.65863363,"8,092","7,681",411,5.1,2227.327845
Iowa,Mahaska,257.6704543,45.15765415,0.40302884299999997,0.984710993,80.18116498,"11,653","11,092",561,4.8,3308.0236219999997
Iowa,Marion,265.5092616,47.65737409,0.4140232720000001,1.6338742730000002,79.30700558,"17,322","16,550",772,4.5,2735.8221719999997
Iowa,Marshall,259.1078619,81.52740977,0.68091867,1.156844136,77.46099620000003,"19,801","18,610","1,191",6.0,4967.944811
Iowa,Mills,273.2957798,65.9710151,0.64308287,1.9049545980000002,78.00392557,"7,327","7,005",322,4.4,4208.037825
Iowa,Mitchell,253.9687042,31.47876372,0.32947354100000004,0.636303287,81.49323537,"5,509","5,272",237,4.3,1769.174732
Iowa,Monona,294.9128204,66.29579588,0.555007728,0.847478405,77.86329295,"4,625","4,360",265,5.7,2842.405619
Iowa,Monroe,298.9521846,63.38211515,0.437844278,1.1375518070000001,77.93444385,"4,026","3,797",229,5.7,3204.338181
Iowa,Montgomery,285.0744996,79.88602775,0.554338785,1.2148001529999999,78.33976167,"5,123","4,873",250,4.9,9992.874955
Iowa,Muscatine,265.1647673,59.96344608,0.646361292,0.79102452,78.97886346,"21,699","20,567","1,132",5.2,4003.159778
Iowa,O'Brien,228.26989890000002,49.02273476,0.362333691,0.666381749,80.40350669,"8,043","7,751",292,3.6,2475.947934
Iowa,Osceola,305.71051289999997,32.75792359,0.38546687799999996,0.588772037,80.34538273,"3,410","3,279",131,3.8,163.18537859999998
Iowa,Page,261.91289950000004,67.79918721,0.602118907,1.2864643709999999,78.84469931,"6,555","6,209",346,5.3,4565.453038000001
Iowa,Palo Alto,242.8087662,57.48254276,0.36226795700000003,0.620016508,79.53493567,"4,777","4,598",179,3.7,2127.200086
Iowa,Plymouth,224.48093369999998,42.34594109,0.390394111,0.779074642,80.69057489,"14,492","13,912",580,4.0,2540.980321
Iowa,Pocahontas,251.3432264,55.75441779,0.358434628,0.719574442,79.87744114,"4,193","4,034",159,3.8,1430.976431
Iowa,Polk,241.20793840000002,64.85809417,1.05137727,1.30549908,78.93669541,"250,429","238,383","12,046",4.8,7100.976763
Iowa,Pottawattamie,249.3868998,81.30014564,0.704625375,1.419501624,78.12101433,"48,637","46,415","2,222",4.6,12696.12535
Iowa,Poweshiek,274.2888704,61.63365867,0.41860253399999997,0.777612029,79.80560164,"10,345","9,866",479,4.6,2925.162806
Iowa,Ringgold,238.49015559999998,48.84440898,0.46748307100000003,1.021577377,79.69691494,"2,515","2,407",108,4.3,1608.473911
Iowa,Sac,250.3400611,54.55046183,0.34563949200000005,0.7045146090000001,79.87110607,"5,516","5,284",232,4.2,2314.756573
Iowa,Scott,249.5903034,62.55457998,0.78690589,1.182206769,79.17456134,"87,786","82,863","4,923",5.6,6917.319923
Iowa,Shelby,230.25667420000002,43.89969295,0.36169948399999996,0.9576820970000001,80.99706506,"6,942","6,681",261,3.8,400.62956069999996
Iowa,Sioux,189.7922523,36.05014354,0.389065591,0.6280944310000001,82.86519097,"19,570","18,894",676,3.5,1358.970044
Iowa,Story,200.4758581,41.50203357,0.504155743,0.820807815,82.13052886,"54,763","52,939","1,824",3.3,4641.9051420000005
Iowa,Tama,226.35746740000002,53.55875346,0.440456325,0.8324600329999999,79.73645163,"9,108","8,602",506,5.6,3063.72549
Iowa,Taylor,250.19243160000002,60.25029606,0.6164590839999999,1.286432741,79.70830600000002,"3,166","3,046",120,3.8,710.5943152000001
Iowa,Union,318.64747289999997,60.95349879,0.556814857,1.265814891,78.79141613,"6,897","6,560",337,4.9,2694.8000629999997
Iowa,Van Buren,280.2706263,51.464223499999996,0.51870553,1.598749016,78.75325719,"3,834","3,623",211,5.5,2071.563089
Iowa,Wapello,300.54989689999996,65.22168831,0.592402261,1.162172336,77.86377699,"18,136","16,989","1,147",6.3,8509.074461
Iowa,Warren,221.37280130000002,66.99419914,0.37543330399999997,1.064316576,79.92839376,"26,344","25,160","1,184",4.5,3507.805715
Iowa,Washington,237.23252119999998,53.86847872,0.368632305,1.076919648,80.60186136,"12,275","11,813",462,3.8,2222.927914
Iowa,Wayne,292.107574,54.15893272,0.514258801,1.201719904,78.49852876,"2,850","2,702",148,5.2,630.517024
Iowa,Webster,299.1232751,90.35490384,0.6598481270000001,1.076940774,77.70226793,"19,757","18,708","1,049",5.3,8111.161926999999
Iowa,Winnebago,243.96252909999998,37.19994555,0.36700366799999995,0.6820065670000001,80.76771202,"5,167","4,919",248,4.8,530.8056872
Iowa,Winneshiek,203.63983330000002,40.78957962,0.286991097,0.875931617,82.68704928,"11,893","11,342",551,4.6,738.8112716
Iowa,Woodbury,252.51503340000002,78.13945534,0.891095105,1.19544072,78.30204656,"55,223","52,580","2,643",4.8,8283.937137
Iowa,Worth,267.4683771,41.96321870000001,0.422718078,0.775477492,79.80991196,"4,185","3,969",216,5.2,2446.8085109999997
Iowa,Wright,222.6146082,49.683427200000004,0.4043261520000001,0.636590263,80.37351629,"6,846","6,539",307,4.5,1723.650749
Kansas,Allen,304.9782775,69.351917,0.769927769,1.488367685,76.6009397,"6,890","6,471",419,6.1,6709.616593
Kansas,Anderson,245.06641820000002,59.9817365,0.5460389760000001,1.224447974,78.74568462,"4,238","3,992",246,5.8,5505.298527
Kansas,Atchison,262.01243470000003,73.39553734,0.597691516,1.7432406130000002,77.78280287,"7,777","7,110",667,8.6,5391.7187969999995
Kansas,Barber,297.0462391000001,68.32521488,0.5014350129999999,1.563833236,77.71823223,"2,761","2,651",110,4.0,5548.705302
Kansas,Barton,241.28898540000003,57.95046658,0.7935137259999999,1.477765135,78.78375995,"15,097","14,485",612,4.1,7159.739645999999
Kansas,Bourbon,295.33170939999997,67.57491112,0.664554857,1.178791918,77.0648506,"6,868","6,423",445,6.5,6781.492739
Kansas,Brown,305.1536066,66.66941134,0.531683378,1.699186855,77.75849182,"5,455","5,182",273,5.0,4967.492889
Kansas,Butler,280.6011685,79.02808847,0.6068938979999999,1.6464140619999998,77.98815405,"31,823","30,062","1,761",5.5,6046.22871
Kansas,Chase,253.96616980000005,61.80015286,0.430527715,1.8419340869999998,78.2675355,"1,250","1,180",70,5.6,1056.466302
Kansas,Chautauqua,277.89975319999996,57.75802719,0.530579454,2.003693557,77.19031423,"1,620","1,520",100,6.2,3077.357425
Kansas,Cherokee,357.3196636,91.24214262,1.164464764,1.007358113,75.35118424,"10,498","9,828",670,6.4,6404.621994
Kansas,Cheyenne,211.5069555,51.56517439,0.42950782600000004,1.849229957,80.21938233,"1,310","1,265",45,3.4,3529.8535490000004
Kansas,Clark,276.7491888,56.65509085,0.519830577,1.7011390480000002,78.54926273,"1,188","1,151",37,3.1,2577.082375
Kansas,Clay,208.02218340000002,63.73762864,0.458550292,1.5484198009999999,79.91709031,"4,194","3,983",211,5.0,3169.0140850000003
Kansas,Cloud,251.85791569999998,62.38593186,0.649678258,1.4212182930000001,78.61618794,"4,452","4,258",194,4.4,6522.668948
Kansas,Coffey,269.6979981,67.0774553,0.510537665,1.384355631,77.85264184,"4,943","4,651",292,5.9,1913.3105
Kansas,Comanche,307.8496724,59.25483805,0.498679624,2.080369346,77.02397261,"1,033",997,36,3.5,6142.034549
Kansas,Cowley,289.1733876,73.14734484,0.8820812840000001,2.430403938,76.56251336,"17,163","16,166",997,5.8,6592.043229999999
Kansas,Crawford,311.17456660000005,71.07571944,0.839327693,0.9317524640000001,77.02359621,"19,282","18,144","1,138",5.9,8722.343011
Kansas,Decatur,227.49897230000002,60.78191277,0.39723021799999997,1.701703195,79.32127178,"1,361","1,307",54,4.0,2447.552448
Kansas,Dickinson,277.3060918,65.91844008,0.564358928,1.508166743,78.6887678,"9,859","9,278",581,5.9,4274.499873
Kansas,Doniphan,275.1188315,70.00705262,0.6714573629999999,1.2475256559999999,79.02515981,"4,337","4,102",235,5.4,3395.022336
Kansas,Douglas,209.1719506,55.9359277,0.592288278,1.4974274630000002,80.66813211,"63,535","60,479","3,056",4.8,8068.129697
Kansas,Edwards,281.5463689,65.28808061,0.56051121,1.5559296169999999,78.02797125,"1,607","1,547",60,3.7,5067.873303
Kansas,Elk,284.477814,54.71992587,0.536690282,2.194155168,77.3692883,"1,323","1,248",75,5.7,3108.614232
Kansas,Ellis,228.01379419999998,60.04623215,0.647969244,3.846335691,79.66784990000002,"18,044","17,477",567,3.1,5453.923747999999
Kansas,Ellsworth,270.78575930000005,55.32097618,0.49740606,1.733684675,78.88511209,"3,447","3,332",115,3.3,4101.1409189999995
Kansas,Finney,219.5355115,53.66226506,0.632823623,1.442091395,79.18665288,"19,980","19,124",856,4.3,6228.698709
Kansas,Ford,259.47998190000004,68.78750288,0.8144595109999999,1.684840475,78.47009415,"18,629","17,883",746,4.0,6045.008722
Kansas,Franklin,262.7595217,75.57173336,0.562316067,1.35844277,77.94883308,"13,966","13,108",858,6.1,5425.996829
Kansas,Geary,265.0100667,63.30724777,1.302148625,2.167493597,76.87815503,"12,663","11,566","1,097",8.7,4627.5858530000005
Kansas,Gove,250.26646209999998,62.05093013,0.34495796700000003,1.7074027180000002,79.60912005,"1,488","1,439",49,3.3,3425.6559770000003
Kansas,Graham,247.07346230000002,57.76961277,0.432709658,1.53333111,79.7670193,"1,351","1,295",56,4.1,3428.126217
Kansas,Grant,256.681479,61.00082771,0.692923249,1.796114516,78.34268009,"3,991","3,847",144,3.6,2516.356316
Kansas,Gray,210.8112014,64.07769846,0.40388570799999995,2.257617015,79.36553070000002,"3,487","3,383",104,3.0,2769.485904
Kansas,Greeley,219.1773432,92.43255171,0.52287711,2.905695966,78.32048449,908,886,22,2.4,457.6659039
Kansas,Greenwood,327.0126984,67.36583068,0.486144819,1.91146186,76.91742773,"3,358","3,179",179,5.3,3072.100313
Kansas,Hamilton,246.09822709999997,65.89662407,0.707073343,3.764889021,77.63445196,"1,715","1,666",49,2.9,2559.2055
Kansas,Harper,279.4044191,70.58178185,0.780827679,2.964264659,77.12842143,"3,104","2,979",125,4.0,5409.060176
Kansas,Harvey,226.74246319999997,48.39402675,0.62195058,1.6119401819999999,79.31561401,"17,110","16,278",832,4.9,6205.373785
Kansas,Haskell,250.43929300000002,56.47193422,0.591052138,1.530686681,79.21539242,"2,389","2,319",70,2.9,3013.1826739999997
Kansas,Hodgeman,208.9564521,55.32766504,0.35998027299999996,3.090754235,80.03645543,"1,116","1,073",43,3.9,2223.345124
Kansas,Jackson,286.12832389999994,64.20829300000001,0.496069504,1.8507702190000002,78.74771272,"7,286","6,916",370,5.1,2760.084926
Kansas,Jefferson,235.4861599,61.20986197,0.393954731,3.4030021930000003,78.99827334,"10,187","9,604",583,5.7,3756.2913909999997
Kansas,Jewell,230.8684461,59.43848381,0.400675585,1.136487723,80.00648368,"1,422","1,370",52,3.7,
Kansas,Johnson,229.91464700000003,42.3021492,0.631528735,1.039683165,81.48282698,"314,173","300,633","13,540",4.3,3947.221568
Kansas,Kearny,251.6953876,76.12207657,0.624771437,2.277898955,77.66384507,"2,099","2,023",76,3.6,4190.8608939999995
Kansas,Kingman,261.0951489,54.28466783,0.539016642,2.347965771,78.73916701,"3,716","3,514",202,5.4,3700.189753
Kansas,Kiowa,225.8061401,60.31864091,0.448449885,1.5306595840000001,79.4064374,"1,422","1,374",48,3.4,2828.2828280000003
Kansas,Labette,306.28180069999996,76.68089426,1.23698848,1.443671465,76.39093625,"10,728","9,959",769,7.2,7590.634440999999
Kansas,Lane,260.30315010000004,78.57026754,0.40985383799999997,2.121450015,78.30656561,883,852,31,3.5,4137.115839
Kansas,Leavenworth,246.0681486,62.66723384,0.530162968,1.746238639,78.90062372,"34,597","32,529","2,068",6.0,5075.849709
Kansas,Lincoln,279.0321258,53.62871885,0.4225732170000001,1.534051215,79.25833551,"1,778","1,696",82,4.6,1585.288523
Kansas,Linn,275.7668182,58.1956627,0.44130863600000003,1.078237081,77.58530735,"4,334","3,959",375,8.7,3345.989559
Kansas,Logan,254.0921076,76.58059522,0.3898289170000001,2.138260356,78.74052274,"1,742","1,694",48,2.8,2655.184787
Kansas,Lyon,259.3451827,60.92406872,0.664529532,2.324551818,78.84237089,"16,426","15,247","1,179",7.2,4222.181663
Kansas,Marion,239.56356639999998,50.60765837,0.47728003399999996,1.9250617380000001,79.46673269,"6,210","5,920",290,4.7,3096.405229
Kansas,Marshall,248.03249330000003,55.96499565,0.31958435399999996,1.000768052,80.27153142,"6,042","5,809",233,3.9,2622.097678
Kansas,McPherson,247.04913670000002,53.30182316,0.480541425,1.431947638,79.42872741,"16,579","15,937",642,3.9,6054.3850170000005
Kansas,Meade,227.4317917,63.0276061,0.498110929,1.5232043080000002,79.22328573,"2,351","2,277",74,3.1,646.6512702
Kansas,Miami,254.655041,60.96482155,0.405304402,1.285612162,79.17698483,"16,783","15,847",936,5.6,4292.742927
Kansas,Mitchell,256.05054259999997,62.55605747,0.5018622970000001,1.1148043440000002,79.11724414,"3,877","3,764",113,2.9,1732.0427920000002
Kansas,Montgomery,286.62633839999995,68.10441174,0.884812478,2.429317726,76.43237517,"17,835","16,631","1,204",6.8,7911.998242000001
Kansas,Morris,217.8961088,53.533176399999995,0.522595921,1.857683696,79.86926549,"3,100","2,931",169,5.5,3394.4796850000002
Kansas,Morton,270.821277,60.73293565,0.5542125960000001,2.7360453939999996,77.84410826,"1,593","1,531",62,3.9,3166.4212079999998
Kansas,Nemaha,243.0877159,46.9806326,0.355202051,1.4870638630000002,80.24483470000001,"5,823","5,622",201,3.5,2323.05259
Kansas,Neosho,277.11184060000005,66.69050468,0.7989993670000001,2.094154756,77.48436669,"6,733","6,160",573,8.5,6022.845275
Kansas,Ness,250.23032430000004,54.31482005,0.40154385600000003,1.618094676,79.39824739,"1,602","1,553",49,3.1,1768.1728879999998
Kansas,Norton,265.6507421,55.99524962,0.49718803100000003,1.7835195130000001,79.49881097,"3,085","2,999",86,2.8,2359.24933
Kansas,Osage,296.7652981,66.37914549999999,0.44407301600000004,1.126931458,77.76015737,"8,278","7,727",551,6.7,3072.006261
Kansas,Osborne,267.17062680000004,53.11714944,0.478963852,1.441806563,79.28773543,"2,121","2,031",90,4.2,3020.134228
Kansas,Ottawa,288.3048251,66.01991362,0.515315851,1.405739184,78.17666875,"3,238","3,092",146,4.5,3034.801254
Kansas,Pawnee,219.8766148,58.56211702,0.532414609,1.5631735969999998,78.95300873,"3,414","3,265",149,4.4,5036.90838
Kansas,Phillips,289.2200796,58.66627632,0.426306009,2.016491884,78.41437949,"2,965","2,839",126,4.2,802.4803939
Kansas,Pottawatomie,263.7724432,54.76430439,0.367747306,1.37087892,79.75733369,"11,923","11,375",548,4.6,3634.1082420000002
Kansas,Pratt,257.1053344,70.47992556,0.592671352,1.7835406809999999,78.40832235,"5,439","5,223",216,4.0,8784.337843000001
Kansas,Rawlins,231.4602675,48.00637265,0.39280957299999997,2.183304717,80.17977651,"1,549","1,507",42,2.7,3180.760279
Kansas,Reno,233.72586659999996,78.43681939,0.7447801559999999,1.114770859,78.47036993,"31,588","29,930","1,658",5.2,9356.597940000001
Kansas,Republic,265.2869976,54.41226114,0.43613359999999995,1.1369804909999999,79.59488891,"2,649","2,560",89,3.4,5303.501139
Kansas,Rice,259.6653187,66.65500338,0.5829731220000001,1.7941389680000002,77.49239544,"5,442","5,209",233,4.3,3017.501509
Kansas,Riley,199.33349909999998,56.8756111,0.759878956,2.052294323,81.51867237,"36,571","35,030","1,541",4.2,4058.3972
Kansas,Rooks,259.7162009,62.85726074,0.427769164,1.632488582,78.64424688,"2,779","2,663",116,4.2,1680.3513460000001
Kansas,Rush,252.0474242,57.64824906,0.468339182,1.423844974,79.35885353,"1,810","1,732",78,4.3,9847.288046
Kansas,Russell,266.1048831,59.69398149,0.556540051,2.028970366,78.97652783,"3,849","3,697",152,3.9,4558.568956
Kansas,Saline,253.5994304,76.39283738,0.740754378,2.0097733509999998,78.49860941,"31,098","29,550","1,548",5.0,8253.787
Kansas,Scott,235.09901639999998,85.72298726,0.499134677,1.6279677780000001,78.44182375,"2,838","2,756",82,2.9,3833.6714
Kansas,Sedgwick,251.1703134,70.42883469,1.78171696,1.942533584,77.89593602,"246,243","231,111","15,132",6.1,10402.68257
Kansas,Seward,227.7047952,65.33367637,1.3849009230000002,1.494002606,78.5261122,"11,082","10,628",454,4.1,5306.414903
Kansas,Shawnee,253.6914244,70.05099664,0.910657928,1.531723269,78.14130481,"92,035","86,721","5,314",5.8,9191.385433
Kansas,Sheridan,244.68376459999996,54.00892915,0.352992456,1.4101182190000001,80.06218871,"1,498","1,457",41,2.7,3868.9301219999998
Kansas,Sherman,252.3145265,74.85431956,0.571326884,2.737160227,78.27963459,"3,128","3,003",125,4.0,1269.118126
Kansas,Smith,247.76051830000003,51.27297327,0.454386798,1.104196488,79.63930479999998,"2,157","2,080",77,3.6,4418.853776
Kansas,Stafford,317.11436539999994,65.60948835,0.503763595,1.315532949,77.94958714,"2,216","2,119",97,4.4,4035.047268
Kansas,Stanton,206.39722959999997,59.12093288,0.601805047,2.7392499339999996,78.68472242,"1,045","1,007",38,3.6,977.1986971000001
Kansas,Stevens,209.86629669999996,70.50010743,0.620662045,1.7774482109999998,79.11254532,"3,314","3,215",99,3.0,1945.1198329999997
Kansas,Sumner,276.8191567,66.56171136,0.7857639129999999,1.970282452,77.29930444,"11,144","10,516",628,5.6,6689.8031869999995
Kansas,Thomas,265.57873900000004,74.59880168,0.4334652,1.6061085519999998,79.33811263,"4,465","4,309",156,3.5,4270.597128
Kansas,Trego,284.2002938,65.63596059,0.400897935,1.751465565,78.76186838,"1,491","1,436",55,3.7,1809.0452260000002
Kansas,Wabaunsee,239.99412859999998,67.18332532,0.517867211,1.745467701,79.10461229,"3,769","3,579",190,5.0,2884.342143
Kansas,Wallace,208.3481381,80.09335905,0.43303797,2.93553555,79.53947016,852,825,27,3.2,0.0
Kansas,Washington,229.8067259,52.73974711,0.371291336,1.177784521,80.3057752,"3,127","3,011",116,3.7,870.3220190999999
Kansas,Wichita,210.1592339,66.20978907,0.52254616,2.889816595,79.32618318,"1,288","1,243",45,3.5,1858.4070800000002
Kansas,Wilson,324.18363389999996,85.36090582,0.623478714,2.3190824919999997,76.4666781,"4,110","3,746",364,8.9,4876.152394
Kansas,Woodson,289.91692,69.68516884,0.53317397,1.618738437,76.99435691,"1,627","1,526",101,6.2,3732.028143
Kansas,Wyandotte,300.9588546,69.555485,2.304727352,2.014233014,75.27126443,"74,775","68,839","5,936",7.9,11009.904709999999
Kentucky,Adair,340.49176289999997,64.19108234,0.919513793,1.9110712559999998,76.84588772,"7,559","6,792",767,10.1,1475.14698
Kentucky,Allen,341.6055566,72.26027819,1.257664162,2.327217224,75.91708267,"8,950","8,284",666,7.4,2351.259427
Kentucky,Anderson,263.8337806,77.40217259999999,0.864639552,1.439718865,77.30156859,"11,531","10,788",743,6.4,1996.794138
Kentucky,Ballard,365.86352610000006,83.34437037,0.605773029,1.333113335,75.78208863,"3,825","3,474",351,9.2,3383.144053
Kentucky,Barren,290.5532451,73.25639681,1.131691046,1.832383156,76.68669716,"19,575","18,070","1,505",7.7,2890.834793
Kentucky,Bath,352.7683047,91.33838137,0.7102688109999999,1.016244306,74.65570996,"4,828","4,330",498,10.3,597.8947368
Kentucky,Bell,419.23415760000006,91.96483726,0.949090387,1.3923458780000002,72.81678317,"9,866","8,552","1,314",13.3,5989.156025
Kentucky,Boone,239.33560209999996,62.18246408,0.703384962,1.47655494,78.87578995,"66,021","61,650","4,371",6.6,5262.778285
Kentucky,Bourbon,291.15083010000006,72.54518828,0.901564833,1.233928835,77.08379795,"9,824","9,136",688,7.0,4406.101525
Kentucky,Boyd,333.85485389999997,71.70918597,0.875617546,0.963008622,75.94264282,"19,704","17,845","1,859",9.4,5450.09685
Kentucky,Boyle,255.19699369999998,69.8788547,0.855723938,1.562080189,77.18832303,"12,813","11,683","1,130",8.8,5287.1404219999995
Kentucky,Bracken,331.5509289,110.0028094,0.654797105,1.491166014,75.28196374,"3,932","3,547",385,9.8,2648.6692980000003
Kentucky,Breathitt,485.45551720000003,135.9120887,0.8030070509999999,1.47055477,70.47249439,"4,484","3,816",668,14.9,4335.793358
Kentucky,Breckinridge,329.9363189,71.24109783,0.6918321009999999,1.5377462069999999,76.22523764,"8,243","7,487",756,9.2,886.0570461000001
Kentucky,Bullitt,233.71182969999998,74.13258405,0.730410872,1.2031094979999999,78.6147008,"39,671","36,740","2,931",7.4,3514.3728170000004
Kentucky,Butler,304.41347030000014,66.66017157,0.7268973259999999,2.0312672999999997,75.86101431,"5,375","4,883",492,9.2,2024.1973010000002
Kentucky,Caldwell,331.0133235,72.32838242,0.841442059,1.5957873180000002,75.55445789,"5,632","5,171",461,8.2,2977.341273
Kentucky,Calloway,290.9212398,76.83051259,0.833597687,1.897351482,77.65091633,"18,141","16,825","1,316",7.3,5167.80831
Kentucky,Campbell,258.73333590000004,58.14679815,0.941888675,1.203554579,77.79944951,"48,752","45,550","3,202",6.6,6264.13189
