STATE,COUNTY,Cardiovascular diseases,Chronic respiratory diseases,HIV/AIDS and tuberculosis,Nutritional deficiencies,Age, Civilian_labor_force_2014 , Employed_2014 , Unemployed_2014 ,Unemployment_rate_2014,Crime_Count,Crime_rate
Texas,Franklin,278.96313219999996,57.10894817,1.281841228,1.908239276,77.83057758,"4,659","4,419",240,5.2,240,2142.09211
Texas,Freestone,316.5618461,72.93579006,2.7075846789999996,2.297055257,76.14103985,"7,844","7,403",441,5.6,780,4092.7694409999995
Texas,Frio,303.049956,38.20920615,2.501189695,2.428841409,77.74798839,"10,343","9,974",369,3.6,657,4061.321629
Texas,Gaines,290.5181595,59.75915404,0.966544283,1.9486597019999998,77.93975882,"9,367","9,062",305,3.3,429,2827.763496
Texas,Galveston,264.6881339,54.53756885,4.30668662,2.304073387,77.21533532,"157,629","148,793","8,836",5.6,24408,8328.954103
Texas,Garza,304.41875,85.59747726,2.463664065,1.8581185759999999,76.17096855,"2,244","2,162",82,3.7,134,2907.355175
Texas,Gillespie,206.02126830000003,38.30806567,0.912041078,1.667534268,81.03608367,"12,521","12,080",441,3.5,618,2559.006211
Texas,Glasscock,211.6510885,51.47364103,0.678620255,1.3690391430000002,79.81170332,830,808,22,2.7,38,3182.579564
Texas,Goliad,221.89189669999996,41.39259629,1.111571587,1.767292429,79.35977854,"3,572","3,426",146,4.1,132,1838.696197
Texas,Gonzales,272.2407292,51.37355668,1.8998417619999999,1.732579268,77.04759366,"9,938","9,555",383,3.9,1342,6977.9534109999995
Texas,Gray,310.14549280000006,109.3552337,1.435097639,2.6813842219999997,75.40154232,"9,787","9,394",393,4.0,2220,9983.361065000001
Texas,Grayson,296.9468081,80.71633383,1.540928871,1.769888312,76.47259042,"60,353","57,429","2,924",4.8,8494,7088.3160450000005
Texas,Gregg,317.6470623,75.78416693,3.0446206260000004,2.7221302460000003,75.51338179999998,"61,148","58,184","2,964",4.8,15996,13513.90168
Texas,Grimes,340.3534003,61.9027577,2.488142512,2.123974823,76.19081398,"11,824","11,261",563,4.8,1362,5200.45819
Texas,Guadalupe,243.588569,43.37130185,1.222411073,1.316893284,79.70737598,"71,582","68,488","3,094",4.3,6603,5465.426192
Texas,Hale,258.5690045,71.03296189,1.729389391,2.5392844830000003,77.90203811,"13,525","12,256","1,269",9.4,2634,7498.932384000001
Texas,Hall,329.1620569,86.98407370000002,1.3152389979999999,3.516514608,76.23416286,"1,264","1,185",79,6.3,77,2288.261516
Texas,Hamilton,326.4867115,66.31199910000001,1.004936523,2.076245005,76.74151701,"3,567","3,403",164,4.6,225,3336.793712
Texas,Hansford,296.576643,78.69021249,0.9129339240000001,2.252179448,76.9651525,"3,242","3,160",82,2.5,195,3694.581281
Texas,Hardeman,264.1744551,63.09119764,1.078893841,2.83864969,77.33403652,"1,648","1,567",81,4.9,313,7996.934083
Texas,Hardin,312.8415872,93.62080878,1.827944145,1.462204285,75.79725273,"25,392","23,804","1,588",6.3,1959,3720.0205090000004
Texas,Harris,250.15638399999997,39.88631804,5.7828159679999995,2.0513557959999997,78.7354184,"2,230,152","2,119,161","110,991",5.0,461514,11373.87848
Texas,Harrison,305.0773549,74.34837228,2.225159019,2.80742687,75.88086108,"32,194","30,425","1,769",5.5,4901,7677.726603
Texas,Hartley,198.748737,61.29607873,0.826990112,2.415992341,80.59153948,"2,901","2,828",73,2.5,132,2573.6010920000003
Texas,Haskell,338.2891841,59.27969408,1.095799835,2.091261212,76.87374302,"2,694","2,588",106,3.9,227,4418.92155
Texas,Hays,210.04609309999998,43.77278639,1.256840774,1.8777539890000001,80.56480884,"94,045","90,032","4,013",4.3,8071,5151.954245
Texas,Hemphill,277.5862267,78.77223419,0.7562740729999999,2.5544322619999997,77.45651397,"2,546","2,485",61,2.4,138,3950.75866
Texas,Henderson,347.7044995,76.58404627,2.8789952260000002,1.720997128,75.33098909,"34,738","32,801","1,937",5.6,5234,6604.499741
Texas,Hidalgo,218.08812360000002,29.3116149,2.203526934,1.307172432,80.96576431,"332,027","302,957","29,070",8.8,80925,10836.713459999999
Texas,Hill,287.66130319999996,72.82098855,2.192513234,2.29141313,76.59008713,"15,883","15,046",837,5.3,1501,4165.857179
Texas,Hockley,286.778387,73.77387151,1.32849151,2.180825246,76.8153536,"12,091","11,625",466,3.9,1400,6312.2773799999995
Texas,Hood,251.30877400000003,70.98296569,1.591835453,2.177186446,78.13193484,"24,258","23,065","1,193",4.9,2377,4592.615492
Texas,Hopkins,308.6968252,64.51563872,1.6163458259999999,1.3106454029999999,76.79275732,"17,491","16,672",819,4.7,1119,3286.922806
Texas,Houston,319.1909232,67.39174545,4.33116526,2.277541572,75.67165705,"9,804","9,318",486,5.0,1034,4560.89277
Texas,Howard,350.9166232,104.19825279999999,2.161398438,2.328608854,74.89141679,"13,593","12,998",595,4.4,4026,12398.37398
Texas,Hudspeth,190.51839569999999,33.01006922,1.030378317,1.9636865280000002,81.13989922,"1,251","1,172",79,6.3,48,1539.448364
Texas,Hunt,336.8405358,68.14589351,2.4305539119999997,1.69690242,75.94558521,"38,573","36,294","2,279",5.9,6526,7808.742058
Texas,Hutchinson,329.4441419,108.4338191,1.2468300140000002,2.165720826,75.51318055,"10,519","10,060",459,4.4,2070,10606.6817
Texas,Irion,204.1828941,59.63970531,0.7199341109999999,1.7399366230000002,79.53049441,833,802,31,3.7,70,4132.2314049999995
Texas,Jack,309.7425711,72.69403025,1.71029333,1.737760529,76.73293066,"4,307","4,146",161,3.7,266,3020.667727
Texas,Jackson,289.8684559,51.55481972,1.650147874,2.7638324560000003,77.26191441,"7,632","7,333",299,3.9,516,3651.287857
Texas,Jasper,343.421572,82.94450691,2.254336943,1.939250051,75.48197702,"14,445","13,269","1,176",8.1,1551,4524.900079
Texas,Jeff Davis,188.6830477,37.56928745,0.906245045,2.387432984,82.06395364,"1,147","1,106",41,3.6,28,1226.9938650000001
Texas,Jefferson,329.8080457,67.42630240000001,6.097709672000001,2.456411833,75.90684395,"110,139","101,022","9,117",8.3,25412,10482.63345
Texas,Jim Hogg,312.6769365,38.31497985,1.781533565,2.50218602,77.191805,"2,198","2,065",133,6.1,144,2883.460152
Texas,Jim Wells,332.2764766,47.33173257,1.610625771,1.8465598619999999,76.44806405,"20,106","19,057","1,049",5.2,4715,11415.08292
Texas,Johnson,316.8072044,76.29683216,1.7167661,2.157039626,76.91620255,"74,371","70,626","3,745",5.0,8381,5339.951194
Texas,Jones,329.2363057,68.96290657,1.516798921,2.3578285919999997,76.82217203,"5,805","5,486",319,5.5,1118,5867.22645
Texas,Karnes,314.4336687,53.05473313,2.6299370840000003,1.5590331169999998,77.01554518,"6,275","6,046",229,3.6,599,3986.688852
Texas,Kaufman,324.7806118000001,77.78159311,2.326424718,2.058779833,75.91002598,"53,609","50,852","2,757",5.1,7298,6988.413291
Texas,Kendall,236.04542999999998,46.39460685,0.937162127,1.189789411,80.12860544,"18,681","17,926",755,4.0,1093,3205.090611
Texas,Kenedy,322.61983189999995,31.08028871,1.153883525,2.078778566,76.91915169,338,328,10,3.0,23,5974.025974
Texas,Kent,313.7172416,65.82926936,0.6962141409999999,1.798393656,77.31586438,513,495,18,3.5,25,3597.122302
Texas,Kerr,224.70451880000002,52.53521799,1.5178318919999998,1.2916337690000002,78.75686026,"21,432","20,493",939,4.4,2848,5831.166438
Texas,Kimble,304.9467256,66.17688319,0.758940605,1.46924587,77.98129865,"2,113","2,031",82,3.9,181,4084.8566909999995
Texas,King,281.19236989999996,53.00207427,0.540279363,2.012911177,78.21929991,225,216,9,4.0,10,3649.635036
Texas,Kinney,212.9715887,37.55418633,1.189605249,2.720513794,79.70274752,"1,229","1,140",89,7.2,56,1739.1304350000003
Texas,Kleberg,321.3326777,43.00115199,2.6958794360000002,2.1367218830000003,77.65924789,"15,261","14,430",831,5.4,3920,12774.13889
Texas,Knox,283.70437789999994,58.923992500000004,1.3526016109999999,2.129858575,77.49452619,"1,739","1,665",74,4.3,86,2595.834591
Texas,La Salle,329.7478220000001,29.54913825,1.4650960569999998,2.3016469859999997,77.75305936,"4,577","4,436",141,3.1,141,2403.682237
Texas,Lamar,343.5074957,82.34191727,2.039113982,3.205227414,75.51118314,"22,143","20,796","1,347",6.1,4853,9821.103331
Texas,Lamb,282.6843467,65.93757752,1.4678102780000002,1.794601008,76.62550055,"6,030","5,679",351,5.8,739,5479.7567850000005
Texas,Lampasas,267.9552733,67.97836835,0.976982628,1.6467965230000001,77.28648382,"8,968","8,465",503,5.6,684,3162.128427
Texas,Lavaca,286.677818,39.06828267,0.997772698,1.987766947,78.91215017,"8,975","8,624",351,3.9,640,3438.087564
Texas,Lee,287.3208887,40.40620947,1.366305282,1.58890542,78.37546688,"9,341","8,969",372,4.0,731,4431.645953
Texas,Leon,288.155886,73.78867913,1.75235689,1.923748873,76.08356765,"7,221","6,837",384,5.3,326,1912.584336
Texas,Liberty,379.9839952,91.63673723,2.123050927,1.95341213,74.16007321,"30,982","28,763","2,219",7.2,5689,7489.073772
Texas,Limestone,340.7009636,87.0637153,2.8777650130000003,2.647492045,74.62001425,"9,202","8,665",537,5.8,1929,8677.072556000001
Texas,Lipscomb,283.808674,65.058555,0.667054454,2.472879636,77.81849753,"1,749","1,690",59,3.4,36,1208.459215
Texas,Live Oak,224.03870069999996,41.93630114,1.177789881,1.638414662,79.44261756,"6,116","5,898",218,3.6,224,2008.9686100000001
Texas,Llano,203.58319630000003,55.19363679,0.998221445,1.852936383,79.31669383,"8,089","7,671",418,5.2,1115,6004.631375
Texas,Loving,404.69437450000004,92.21147996,0.5074737189999999,1.7376416000000001,73.85178545,78,74,4,5.1,22,55000.0
Texas,Lubbock,276.0154938,77.21520086,2.6091598990000002,2.226241677,76.86112279,"147,807","141,989","5,818",3.9,33493,12535.64986
Texas,Lynn,302.7894262000001,67.71738085,1.497258595,2.384955918,77.04497459999997,"2,862","2,737",125,4.4,173,3026.592022
Texas,Madison,338.1197835,68.66248184,2.3475718690000003,1.8545620280000001,76.68144858,"5,025","4,781",244,4.9,816,6067.365603
Texas,Marion,327.22026089999997,97.44015396,2.253293938,3.244786518,74.22104195,"4,481","4,192",289,6.4,630,5993.1506850000005
Texas,Martin,342.2273953,70.63749116,1.102735215,1.841267879,76.64287172,"2,687","2,596",91,3.4,151,3358.540925
Texas,Mason,214.7645777,53.00094,0.8289792570000001,2.126262129,79.77564729,"1,897","1,810",87,4.6,128,3280.3690420000003
Texas,Matagorda,298.8080366000001,57.67862016,2.108326482,1.5156363919999998,76.66771325,"16,680","15,372","1,308",7.8,3093,8307.816277
Texas,Maverick,242.0488151,36.07655313,2.515276874,3.1806674810000004,79.18219909,"23,397","20,836","2,561",10.9,3645,6888.536115000001
Texas,McCulloch,325.7083291,81.67574386,1.446951596,1.598055445,76.46478947,"4,113","3,940",173,4.2,404,5096.505614
Texas,McLennan,272.6641717,57.33342345,3.295818609,2.772035035,77.24352492,"112,906","107,210","5,696",5.0,23378,10062.84435
Texas,McMullen,243.45361129999998,30.99211291,0.734387905,1.723493872,78.72224569,"1,060","1,039",21,2.0,0,0.0
Texas,Medina,273.844416,48.60164241,1.407495674,2.091877425,78.70439424,"20,403","19,402","1,001",4.9,1723,3838.185828
Texas,Menard,316.2945525,55.05562102,0.79470142,1.674934032,77.87241658,886,844,42,4.7,26,1228.153047
Texas,Midland,257.0345216,62.43268888,1.203137742,1.374785535,78.36047581,"90,947","88,337","2,610",2.9,10058,7660.669947
Texas,Milam,275.1564043,59.37770012,1.9312740869999998,2.7548635260000003,76.81601857,"10,228","9,594",634,6.2,1150,4601.472471
Texas,Mills,239.63968280000003,54.97236931,0.8413732340000001,2.001845561,78.51875141,"2,049","1,960",89,4.3,134,2685.909
Texas,Mitchell,347.27882410000007,93.28026209999999,1.5392529240000001,1.590474969,75.66464805,"2,905","2,781",124,4.3,383,4164.854284
Texas,Montague,385.3595024,69.553157,1.513151963,1.8676175480000001,74.94043311,"10,137","9,735",402,4.0,1076,5714.892713
Texas,Montgomery,254.95579669999998,61.48990637,1.6325029269999998,1.835188524,78.73742759,"253,834","242,633","11,201",4.4,25664,5722.835819
Texas,Moore,256.1329767,75.167935,1.602499823,2.577097694,77.65074177,"11,298","10,906",392,3.5,1186,5826.864498
Texas,Morris,354.6940984,68.7731565,2.455884299,3.233257768,75.33292116,"5,626","5,186",440,7.8,668,5801.128962
Texas,Motley,304.4238267,71.38199331,0.779538836,2.68823728,77.87245411,497,476,21,4.2,22,1769.911504
Texas,Nacogdoches,316.3757666,73.4592184,3.1652432289999997,2.533230251,76.14980922,"28,628","27,101","1,527",5.3,4470,7068.534742
Texas,Navarro,303.275923,66.61806289,2.9975626589999997,2.052379026,75.97175,"23,140","21,936","1,204",5.2,3978,7957.113995999999
Texas,Newton,370.58844689999995,76.86534546,1.8878829030000002,2.380338964,74.79518862,"5,560","5,100",460,8.3,294,2156.84836
Texas,Nolan,368.4208442,79.17735787,1.162739037,1.676927461,75.44698956,"7,048","6,746",302,4.3,1517,10248.61505
Texas,Nueces,240.00108450000002,48.60707331,3.22160466,1.667314746,78.08277121,"168,240","159,650","8,590",5.1,40492,12520.94968
Texas,Ochiltree,347.1528209,83.33210023,0.831469662,1.783748844,76.34425051,"5,573","5,407",166,3.0,322,3320.957096
Texas,Oldham,258.8521787,100.62440759999998,0.8389544,2.387726295,77.50109857,941,907,34,3.6,42,2048.780488
Texas,Orange,363.96680630000003,104.3130105,2.322001645,1.302551383,74.43542322,"37,893","34,873","3,020",8.0,6623,7988.854444
Texas,Palo Pinto,359.387466,85.58556567,1.3438290880000001,1.735226572,75.5116677,"13,376","12,688",688,5.1,2128,7721.055114
Texas,Panola,281.7840641,80.35765953,1.6782017930000002,2.595554532,75.63834257,"12,560","11,940",620,4.9,862,3724.3465109999997
Texas,Parker,278.55658189999997,72.68862001,1.354409151,1.832121764,77.7991494,"59,108","56,412","2,696",4.6,5063,4412.854192
Texas,Parmer,268.1896683,61.37954059,1.26183093,1.633798169,78.82144717,"5,127","4,971",156,3.0,319,3484.8153810000003
Texas,Pecos,259.758502,61.10499872,1.4932801519999999,1.98208445,78.24347758,"6,864","6,579",285,4.2,976,5994.349589
Texas,Polk,378.4959315,73.81409709999998,3.894599871,2.0352481,72.74717951,"17,228","16,120","1,108",6.4,2295,4910.7716009999995
Texas,Potter,341.93728319999997,113.3864762,4.527107088,1.936183741,73.90732406,"56,845","54,597","2,248",4.0,14858,12191.47959
Texas,Presidio,154.98676919999997,26.90895292,1.5911027619999998,3.6174877710000004,83.72330414,"3,412","3,015",397,11.6,189,2523.7014289999997
Texas,Rains,304.0893403,62.74263359,1.466387501,1.4560173,76.71717062,"5,406","5,140",266,4.9,354,3088.196807
Texas,Randall,229.96095099999997,84.39301929,1.340323888,1.786255207,79.01456309999998,"68,845","66,472","2,373",3.4,12126,10469.96555
Texas,Reagan,345.71971030000014,74.52486706,1.3399766020000001,1.490418544,76.68489131,"2,077","2,011",66,3.2,48,1565.047277
Texas,Real,315.4632251,53.36904642,1.1822539140000001,1.910132172,76.74025827,"1,059",993,66,6.2,22,769.4998251000001
Texas,Red River,391.8871039,65.58453527,1.830338834,2.443592382,74.71992524,"4,937","4,554",383,7.8,470,3663.860306
Texas,Reeves,282.5276747,50.82402662,1.6795021509999999,1.787907445,77.33338429,"5,759","5,528",231,4.0,589,5417.0882
Texas,Refugio,294.8847108,57.52581843,2.041827224,2.6174853209999998,76.6969181,"3,600","3,447",153,4.3,185,2531.818804
Texas,Roberts,326.2434629,87.89247351,0.5501915270000001,2.514916999,76.13608965,450,434,16,3.6,34,4101.3269
Texas,Robertson,330.3560970000001,64.77364387,2.291343828,3.163447423,75.87168747,"7,148","6,764",384,5.4,1009,6437.412275
Texas,Rockwall,253.37397090000002,54.63147977,1.148895131,1.593235596,79.75943125,"43,416","41,458","1,958",4.5,3687,4451.5544820000005
Texas,Runnels,282.0120176000001,66.55758367,1.1151349240000001,2.149129355,76.98866019,"4,973","4,762",211,4.2,311,3061.324934
Texas,Rusk,332.4926236,64.23449302,2.374092847,3.014909182,76.03233698,"24,206","23,016","1,190",4.9,3207,6529.83935
Texas,Sabine,346.5974408,69.73779865,2.43363362,1.941827169,75.07647969,"3,542","3,168",374,10.6,199,2170.830152
Texas,San Augustine,306.737301,72.97014006,4.181232973,2.341751735,74.69048585,"2,826","2,556",270,9.6,360,4213.4831460000005
Texas,San Jacinto,295.0696801,73.12679121,2.196211742,1.705839026,76.00669533,"11,413","10,756",657,5.8,1504,5969.438381
Texas,San Patricio,269.9569562,62.00132711,2.1535294240000002,1.7274241240000001,76.70877873,"30,685","28,772","1,913",6.2,4534,6609.329446
Texas,San Saba,256.842304,57.10274071,0.843653422,2.1820970159999997,78.47317683,"2,231","2,138",93,4.2,98,1674.355032
Texas,Schleicher,233.0658763,59.04476535,0.933378892,1.591566605,78.15360936,"1,780","1,726",54,3.0,38,1351.351351
Texas,Scurry,250.16133340000002,71.79311881,1.209722942,1.3517411780000002,76.98640987,"8,612","8,326",286,3.3,1254,7856.158376
Texas,Shackelford,312.7446456,60.00297354,0.7027756909999999,2.327402179,77.21770552,"2,374","2,309",65,2.7,110,3563.330094
Texas,Shelby,378.85592760000003,71.38073694,3.0430916939999997,2.653340328,74.05324372,"11,613","10,935",678,5.8,1465,5486.480413
Texas,Sherman,278.03303139999997,69.06667255,0.816656788,2.5117299230000003,77.60619936,"1,505","1,458",47,3.1,36,1238.390093
Texas,Smith,301.2495666000001,58.75636976,2.388628104,2.075326603,77.76781729,"102,258","96,937","5,321",5.2,18312,9043.632862
Texas,Somervell,234.23643880000003,71.11146605,1.237367463,2.323581135,77.62966262,"4,136","3,924",212,5.1,288,3562.1521340000004
Texas,Starr,281.71875780000005,34.164451899999996,1.412026674,1.57596543,79.11020016,"25,993","22,451","3,542",13.6,2778,4386.338875
Texas,Stephens,306.6411247,66.49712074,1.3990226140000002,3.2940054460000003,76.54519787,"4,291","4,104",187,4.4,289,3013.5557870000002
Texas,Sterling,263.56200930000006,63.71401667,0.8604750309999999,1.775246224,77.48861952,812,788,24,3.0,24,1926.1637239999998
Texas,Stonewall,294.8025916,67.06423866,0.7952933670000001,2.406264633,77.46002266,697,670,27,3.9,43,3032.440056
Texas,Sutton,276.1305986,58.73939697,0.900682095,1.63472413,77.57195373,"2,022","1,950",72,3.6,116,2696.42027
Texas,Swisher,260.13400490000004,73.16239333,1.305891671,1.8914633269999999,77.91813326,"2,881","2,705",176,6.1,312,4111.755403
Texas,Tarrant,257.09885269999995,57.12181485,2.879658509,1.858906549,78.68000212,"991,015","941,186","49,829",5.0,177266,9912.221155
Texas,Taylor,303.4710277,63.49284867,1.77122367,2.205795626,76.77731156,"64,418","61,706","2,712",4.2,11298,8898.935877
Texas,Terrell,270.0212047,65.89913506,0.90908263,2.459979805,77.47489642,480,458,22,4.6,134,14709.110869999999
Texas,Terry,339.5592552,63.56100911,1.353291894,2.183512108,77.02401515,"5,612","5,371",241,4.3,465,3847.426775
Texas,Throckmorton,264.36480290000003,56.28326234,0.763726683,1.9794308390000002,77.90899704,833,800,33,4.0,10,605.3268764999999
Texas,Titus,294.6180936,68.96277995,2.251518685,2.449294869,77.16323854,"12,910","12,097",813,6.3,2068,6888.281927
Texas,Tom Green,256.7449632,71.36261436,1.726678468,1.395475217,77.49994343,"54,668","52,465","2,203",4.0,10102,9318.328567
Texas,Travis,195.2032608,38.89066636,2.8833107630000003,1.8110775319999999,80.89321687,"644,428","618,143","26,285",4.1,118431,11592.09634
Texas,Trinity,325.8341351,84.88698477,2.849675328,2.39550376,74.39862612,"5,524","5,192",332,6.0,851,5993.379815
Texas,Tyler,334.828875,76.715249,2.427805892,1.788485611,75.5053959,"7,576","6,972",604,8.0,961,4699.726135
Texas,Upshur,342.4732913,75.76248479,1.5897183609999999,3.283736489,75.23574726,"18,577","17,624",953,5.1,2382,6345.400783
Texas,Upton,341.260044,74.67685023,0.94641026,2.125154602,76.37223409,"1,875","1,815",60,3.2,18,575.2636625
Texas,Uvalde,248.39788030000003,44.645692,1.479925433,2.492474605,78.42909742,"11,685","11,021",664,5.7,2048,7714.038194
Texas,Val Verde,239.3273701,36.17627746,1.7438119909999998,2.009866525,79.52538967,"19,384","18,271","1,113",5.7,1993,4113.094624
Texas,Van Zandt,338.9525134,77.18734057,1.664070753,1.824517132,76.08380159,"23,901","22,639","1,262",5.3,2346,4451.528434000001
Texas,Victoria,257.0090432,48.36205952,1.526006451,1.6477408740000001,78.05456765,"46,261","44,338","1,923",4.2,10681,12254.896340000001
Texas,Walker,278.6032583,62.29175853,5.158230088,2.500932445,77.25751791,"23,156","21,899","1,257",5.4,4260,6598.308603
Texas,Waller,305.731643,47.63541438,2.329663648,2.236490141,77.95444539,"21,320","20,231","1,089",5.1,2397,6584.44127
Texas,Ward,316.1507608,85.53844633,1.3836890259999999,1.9413386869999998,76.15606340000002,"5,922","5,710",212,3.6,761,7225.598177
Texas,Washington,258.6516256,38.94429297,1.447793371,1.53183997,78.59073457,"15,700","14,979",721,4.6,2086,6420.634676
Texas,Webb,254.143657,30.31813738,3.4710757589999996,2.738490679,79.68587058,"111,193","105,546","5,647",5.1,31055,12809.037890000001
Texas,Wharton,283.6619536,46.05774432,2.2191421019999997,2.8628051080000003,77.5464495,"21,574","20,569","1,005",4.7,2806,6879.8117
Texas,Wheeler,305.0635576,98.61151562,1.061797586,2.929183322,75.32774155,"3,082","2,972",110,3.6,102,2156.904208
Texas,Wichita,325.65311549999996,83.58874384,2.8985431110000004,2.11879478,75.65692908,"56,512","53,760","2,752",4.9,13409,10559.265440000001
Texas,Wilbarger,380.3793451,70.6620883,1.556770585,4.934853792,75.565704,"5,296","5,036",260,4.9,854,6231.757151
Texas,Willacy,214.8712299,32.57177594,2.773961639,1.554854678,79.62034131,"7,171","6,283",888,12.4,2128,10288.14543
Texas,Williamson,181.7030349,43.73494196,0.949545867,1.634933775,81.73486331,"255,361","244,237","11,124",4.4,5378,3027.266791
Texas,Williamson,181.7030349,43.73494196,0.949545867,1.634933775,81.73486331,"255,361","244,237","11,124",4.4,16978,4098.332955
Texas,Wilson,260.0626775,50.20363486,1.33360189,2.000450424,78.69548452,"22,549","21,613",936,4.2,6474,5744.097527
Texas,Wilson,260.0626775,50.20363486,1.33360189,2.000450424,78.69548452,"22,549","21,613",936,4.2,1385,3345.249022
Texas,Winkler,377.6580223,107.07239129999999,1.452404086,1.96332673,74.58301232,"3,286","3,142",144,4.4,292,4397.590361
Texas,Wise,325.4259128,71.06198479,1.0230907679999999,1.3597571880000001,76.71127709,"28,492","27,104","1,388",4.9,2054,3441.689008
Texas,Wood,316.249975,68.21665261,1.812379062,2.051980875,76.59572663,"16,768","15,769",999,6.0,1873,4337.75678
Texas,Yoakum,243.0303726,73.50738298,1.147350718,1.6589260080000001,77.60967092,"4,294","4,165",129,3.0,214,2810.981216
Texas,Young,322.8676157,90.63653424,1.4275177890000001,1.4676022030000002,75.51963566,"8,671","8,318",353,4.1,943,5369.853653
Utah,Beaver,292.4749178,64.78409608,0.573759872,1.60046998,76.89106956,"2,967","2,847",120,4.0,118,2212.63829
Utah,Box Elder,252.4536486,43.34944076,0.35969327,1.395678745,79.49556138,"23,436","22,527",909,3.9,1954,4349.4713409999995
Utah,Cache,190.0729013,30.44991246,0.34376289600000004,1.63034625,81.96845261,"58,904","57,015","1,889",3.2,3808,3323.268113
Utah,Carbon,318.7392200000001,71.99773607,0.485741524,1.9433086130000001,76.5243154,"8,702","8,255",447,5.1,1266,6986.369406
Utah,Daggett,155.58413269999997,43.77412541,0.285700917,1.53005617,81.2718921,431,413,18,4.2,36,3854.389722
Utah,Davis,227.25210299999998,40.05321289,0.384676832,1.5828178069999999,80.74081124,"155,909","150,319","5,590",3.6,14592,4854.614412
Utah,Duchesne,257.6579253,68.28006654,0.41123552799999996,3.426288845,77.57805883,"9,582","9,233",349,3.6,861,5043.050431000001
Utah,Emery,262.1693278,73.8940259,0.330189461,1.996711863,77.99040026,"4,616","4,369",247,5.4,228,2190.833093
Utah,Garfield,231.03470330000002,51.68229671,0.381288841,1.7163210009999998,79.30063242,"2,719","2,480",239,8.8,0,0.0
Utah,Grand,219.62285580000002,67.94028134,0.462185085,2.691040812,78.2114212,"5,527","5,174",353,6.4,676,6984.192582
Utah,Iron,248.58943440000002,44.65667743,0.701794615,1.202871421,79.14599984,"19,928","19,023",905,4.5,2271,4973.609864
Utah,Juab,278.86996400000004,60.95897857,0.452844904,2.264347827,77.78772459,"4,798","4,602",196,4.1,464,4575.485652
Utah,Kane,252.09377740000002,48.00732964,0.565800062,2.1466321969999997,79.07624926,"3,565","3,395",170,4.8,417,6317.224663
Utah,Millard,249.26463959999998,50.37996171,0.529723662,1.801745051,79.28109239,"5,966","5,758",208,3.5,576,4806.408545
Utah,Morgan,200.70882269999998,34.46552661,0.262838132,1.680181956,81.46713722,"4,692","4,531",161,3.4,106,1203.178207
Utah,Piute,275.4235262,58.34653598,0.581329477,2.225768477,78.36626746,460,427,33,7.2,0,0.0
Utah,Rich,186.9139701,39.53234892,0.236147721,1.576999946,81.10178681,"1,006",967,39,3.9,102,4590.459046
Utah,Salt Lake,232.4688076,49.88139977,0.936293734,2.249034912,79.39782878,"575,842","554,611","21,231",3.7,109800,10647.190129999999
Utah,San Juan,175.4461551,42.23039248,0.787050384,2.8371057160000004,79.02442502,"5,610","5,175",435,7.8,313,2078.767351
Utah,Sanpete,254.35456409999998,46.51889798,0.46833392,1.69455582,79.16416874,"11,071","10,566",505,4.6,402,5661.971831
Utah,Sevier,285.451748,53.13836703,0.528909567,2.924710475,77.95247142,"9,271","8,853",418,4.5,1085,5414.712047
Utah,Summit,196.17056000000002,34.07535259,0.335731427,1.8155940130000001,82.39347135,"22,543","21,769",774,3.4,2426,6618.10841
Utah,Tooele,235.8379044,64.14996561,0.615761939,2.287568941,78.20911329,"28,914","27,524","1,390",4.8,3243,5529.411765
Utah,Uintah,226.52407569999997,60.02156052,0.545439427,2.067833903,77.99393436,"16,000","15,427",573,3.6,1464,4833.437882
Utah,Utah,237.40536740000002,34.42588002,0.400201759,2.027733325,80.75201319,"255,288","246,367","8,921",3.5,25204,4587.232772
Utah,Wasatch,224.94662799999998,45.71303574,0.431529225,2.575645459,80.61065783,"12,721","12,239",482,3.8,516,2378.318584
Utah,Washington,174.1309686,35.67899016,0.74455726,1.407154269,81.36476822,"61,525","58,819","2,706",4.4,5364,3743.875372
Vermont,Addison,207.07840369999997,51.10264731,0.38138239,1.010044142,80.80144593,"20,823","20,050",773,3.7,1154,3149.907195
Vermont,Bennington,219.14764530000002,72.96420765,0.7437084359999999,0.9649181520000001,79.48624682,"18,675","17,817",858,4.6,1709,4712.142936
Vermont,Caledonia,222.9241694,57.35230142,0.44805725700000004,1.058157712,79.90363536,"15,275","14,539",736,4.8,1340,4391.7147350000005
Vermont,Chittenden,188.2107237,45.45738322,0.703468877,1.649565631,81.39321729999998,"95,549","92,655","2,894",3.0,10653,6952.248565999999
Vermont,Essex,197.2952758,68.37072731,0.38107074,1.276304596,79.70120075,"2,770","2,606",164,5.9,18,749.3755204
Vermont,Franklin,239.10819709999998,59.39947534,0.40539882,4.182000117,79.21847282,"27,475","26,390","1,085",3.9,2751,5712.565151
Vermont,Grand Isle,224.9814517,57.49077244,0.5711101670000001,2.483958371,80.01860254,"4,068","3,886",182,4.5,216,2764.976959
Vermont,Lamoille,215.62388680000004,58.44435052,0.535988589,1.695869273,80.16960348,"13,757","13,052",705,5.1,1038,4156.489008
Vermont,Orange,234.30822969999997,53.62863114,0.44140677,1.314143735,80.36412387,"15,897","15,288",609,3.8,612,2114.1356920000003
Vermont,Orleans,235.3669846,68.93574794,0.510490316,1.8184340469999998,79.34784965,"13,625","12,772",853,6.3,1048,3845.87156
